#{"t_start": 1672817033.7604733, "env_id": "TestEnvironment-v1"}
r,l,t
0.371216,200,3.021497
14.930629,200,9.181998
2.735162,200,15.538282
2.769006,200,22.068498
2.618816,200,28.516501
9.664342,200,34.808498
0.649641,200,41.091502
16.797272,200,48.279997
15.178266,200,54.829498
12.435591,200,61.332498
