#{"t_start": 1672817117.0866897, "env_id": "TestEnvironment-v1"}
r,l,t
1.529171,200,2.660999
7.671272,200,8.647255
11.268775,200,14.592503
0.671615,200,20.613499
0.588562,200,26.694502
16.569928,200,32.936498
18.509123,200,39.477499
0.097155,200,46.573
0.0701,200,53.626502
0.119761,200,60.703999
