#{"t_start": 1683635334.1691422, "env_id": "TestEnvironment-v1"}
r,l,t
55.505342,100,347.558176
70.976897,100,348.041563
78.085207,100,348.538074
81.729779,100,349.059701
39.197224,100,349.522726
43.950194,100,350.06325
61.402848,100,350.559521
46.557966,100,351.045834
76.061433,100,351.558752
44.408049,100,352.094199
79.5112,100,352.601557
56.209086,100,353.058285
47.695158,100,353.586123
54.741326,100,354.084132
43.483293,100,354.555896
81.237096,100,355.110236
50.845412,100,355.581228
66.37592,100,356.064067
79.245906,100,356.602433
47.575301,100,357.076497
54.594482,100,357.549443
67.780744,100,358.05268
65.177386,100,358.605536
50.392527,100,359.083141
67.029912,100,359.592746
70.003375,100,360.113868
39.893722,100,360.662547
49.267964,100,361.153904
73.226466,100,361.705907
41.067455,100,362.228148
58.897684,100,362.771002
44.02955,100,363.258932
48.207028,100,363.74406
44.343767,100,364.23536
78.576185,100,364.738332
47.398171,100,365.216996
72.14365,100,365.730304
55.001929,100,366.269667
49.173483,100,366.778698
54.1247,100,367.266332
76.742859,100,367.832657
66.260406,100,368.335308
70.435266,100,368.798872
71.85031,100,369.299344
69.187459,100,369.777069
49.762583,100,370.320008
74.559908,100,370.838093
72.84131,100,371.380962
75.00787,100,371.87342
44.985932,100,372.361262
69.396396,100,372.927914
75.681684,100,373.437273
58.570416,100,373.963103
80.163719,100,374.476089
49.68808,100,374.95043
61.191879,100,375.457228
79.516192,100,375.976646
58.167428,100,376.466446
77.275837,100,376.996573
58.593907,100,377.491701
65.316218,100,377.985791
82.100723,100,378.481574
72.637245,100,378.981631
62.176749,100,379.477215
52.524362,100,379.953577
66.418211,100,380.471961
83.624757,100,380.983071
71.128638,100,381.45238
73.225824,100,381.931074
42.348243,100,382.456666
48.84771,100,382.950759
32.676036,100,383.458487
51.050415,100,383.956641
47.457172,100,384.474471
48.811221,100,385.02175
77.894409,100,385.545582
82.105571,100,386.059077
46.870924,100,386.524996
42.543786,100,386.999226
50.983138,100,387.475961
49.483727,100,387.9379
54.410338,100,388.403189
84.707458,100,388.89216
71.433358,100,389.39081
67.032627,100,389.906826
53.807951,100,390.426492
70.365129,100,390.907646
80.187476,100,391.396981
55.975765,100,391.92517
48.476052,100,392.401838
59.746281,100,392.896386
72.850497,100,393.406466
72.472841,100,393.889454
81.352593,100,394.413901
72.339033,100,394.8917
72.395001,100,395.388093
83.187204,100,395.97361
52.729076,100,396.447813
47.875291,100,396.926581
78.842716,100,397.428817
56.451439,100,397.919775
55.774226,100,398.461099
72.179987,100,398.924894
80.206144,100,399.43134
80.328738,100,399.924813
64.882785,100,400.453939
77.891654,100,401.061181
68.220286,100,401.549099
64.870687,100,402.054579
49.39917,100,402.567636
70.913817,100,403.068333
82.353605,100,403.571343
46.344286,100,404.115529
62.52459,100,404.645663
83.225339,100,405.185358
79.626966,100,405.700867
78.630199,100,406.226923
79.108699,100,406.721246
80.925123,100,407.206311
69.260532,100,407.729574
