#{"t_start": 1672761114.0406222, "env_id": "TestEnvironment-v1"}
r,l,t
10.905269,200,3.004999
0.665015,200,9.481499
7.201024,200,16.324999
13.571497,200,22.7865
9.884237,200,29.491999
12.215243,200,36.131001
5.772041,200,42.878999
13.405057,200,49.10556
7.068029,200,55.247499
3.379032,200,62.513504
