#{"t_start": 1672758875.6169786, "env_id": "TestEnvironment-v1"}
r,l,t
5.041992,501,12.707499
24.881412,501,28.026499
4.701439,501,42.776001
9.185216,501,57.844499
18.642238,501,72.667
5.032681,501,87.374499
22.508293,501,102.326501
