#{"t_start": 1683711024.0167513, "env_id": "TestEnvironment-v1"}
r,l,t
50.94673,100,428.781179
76.403878,100,429.25903
68.385604,100,429.774595
78.208225,100,430.253919
70.274077,100,430.713676
73.862236,100,431.202581
84.492008,100,431.779572
50.22316,100,432.28241
83.064915,100,432.796781
77.184328,100,433.286678
41.537572,100,433.762082
72.82756,100,434.251678
48.577878,100,434.766205
48.960587,100,435.265433
61.9925,100,435.776655
49.344304,100,436.281386
63.189055,100,436.802127
81.222198,100,437.317156
75.063436,100,437.862766
48.746148,100,438.329729
67.438156,100,438.806604
49.09425,100,439.373462
68.557929,100,439.881289
58.555185,100,440.396233
53.621535,100,440.882141
71.579878,100,441.389649
81.021784,100,441.903111
49.228325,100,442.440737
53.210975,100,442.917282
47.425462,100,443.38523
70.694255,100,443.874377
43.378271,100,444.403187
63.780253,100,444.903107
48.449451,100,445.443402
76.41772,100,445.927418
65.870556,100,446.413728
58.664686,100,446.89942
82.597756,100,447.409937
72.929868,100,447.913379
40.023874,100,448.429549
65.728042,100,448.896923
68.790715,100,449.360622
79.231876,100,449.870241
58.014003,100,450.489813
62.253135,100,451.02331
77.746104,100,451.540252
47.671942,100,452.017768
51.482686,100,452.514287
74.86085,100,452.998028
82.193554,100,453.504624
67.106207,100,454.089675
57.327429,100,454.59034
79.995219,100,455.161798
68.90577,100,455.698632
74.645855,100,456.303036
81.942468,100,456.898732
56.269337,100,457.394936
60.49671,100,457.868966
65.754154,100,458.393787
65.128289,100,458.908919
53.759694,100,459.465622
58.611298,100,459.986863
82.126219,100,460.479064
58.41392,100,461.004829
47.345955,100,461.510952
75.094026,100,462.042309
71.961889,100,462.52114
69.547692,100,462.990581
59.82867,100,463.470168
72.663475,100,463.952941
63.095704,100,464.473338
81.232411,100,464.973495
63.714763,100,465.472183
81.581726,100,466.000176
77.760554,100,466.544545
53.807703,100,467.033903
71.851541,100,467.5586
80.519773,100,468.126842
37.740391,100,468.674125
78.092162,100,469.202383
73.111908,100,469.673946
57.293013,100,470.156872
59.503199,100,470.646403
63.097199,100,471.158019
83.018908,100,471.65621
45.15654,100,472.143191
61.244357,100,472.618705
68.092953,100,473.1185
73.363054,100,473.607815
67.593659,100,474.130486
55.965565,100,474.739203
63.645722,100,475.269774
80.185557,100,475.850876
81.326486,100,476.415842
67.620524,100,476.967406
57.448347,100,477.505768
56.746321,100,478.039148
80.23051,100,478.642374
77.068609,100,479.181209
62.80801,100,479.753611
85.179715,100,480.309485
78.706703,100,480.856615
78.820413,100,481.392154
43.14162,100,481.898578
55.051308,100,482.418119
38.453569,100,482.958398
60.723402,100,483.518394
51.757512,100,484.099328
79.211649,100,484.621899
54.250625,100,485.133659
55.951956,100,485.65181
49.627549,100,486.186487
80.156513,100,486.72705
52.257152,100,487.265249
56.779447,100,487.788927
82.886099,100,488.35132
48.637452,100,488.972923
59.46334,100,489.530548
78.328852,100,490.089194
79.350389,100,490.614011
44.978656,100,491.164299
80.507326,100,491.735067
80.89405,100,492.25945
64.581191,100,492.827167
73.482438,100,493.382363
38.502873,100,493.927397
78.759119,100,494.443467
81.92683,100,495.017705
58.623567,100,495.51579
50.460297,100,496.02163
68.793726,100,496.513638
80.899812,100,497.050493
51.801715,100,497.537765
54.600212,100,498.049077
79.691323,100,498.581868
75.870625,100,499.109864
79.377,100,499.676757
79.013016,100,500.249923
80.958615,100,500.836849
52.115976,100,501.389611
71.875939,100,501.907814
45.170232,100,502.463496
73.263956,100,503.011824
78.101847,100,503.521953
83.024656,100,504.021803
65.070367,100,504.544787
76.436828,100,505.068197
49.975375,100,505.602162
68.27392,100,506.159984
43.519175,100,506.727366
82.322584,100,507.254236
70.195626,100,507.771675
57.666114,100,508.29247
61.28851,100,508.827889
57.662616,100,509.317041
38.844202,100,509.830241
58.65649,100,510.357369
34.566458,100,510.899078
62.301513,100,511.450651
40.791433,100,512.001766
61.963799,100,512.525846
81.117784,100,513.093209
73.905872,100,513.690849
81.266109,100,514.239209
80.413675,100,514.778886
55.119605,100,515.304181
53.348416,100,515.846091
55.377642,100,516.352973
47.429302,100,516.860252
75.201199,100,517.383644
47.165714,100,517.866196
50.144896,100,518.371992
68.506519,100,518.851248
74.903888,100,519.339005
80.642402,100,519.915833
81.395917,100,520.43357
57.173432,100,520.960057
80.034638,100,521.467442
42.511917,100,521.962208
54.551966,100,522.473011
51.37345,100,522.992615
68.77696,100,523.5468
49.590672,100,524.058728
75.620004,100,524.585351
73.726373,100,525.092952
82.268999,100,525.652685
49.985239,100,526.183324
80.73908,100,526.750416
70.531725,100,527.254457
46.074044,100,527.772706
82.01551,100,528.309875
71.80736,100,528.833673
76.191229,100,529.363372
51.797393,100,529.875445
71.602175,100,530.388749
74.846715,100,530.922755
52.925231,100,531.452838
79.447202,100,531.954952
73.479191,100,532.453418
79.502093,100,532.937707
79.820075,100,533.478714
80.225164,100,534.035046
82.173921,100,534.55382
60.406875,100,535.090552
50.655036,100,535.579215
77.764203,100,536.097311
63.741407,100,536.651611
59.305684,100,537.158746
79.306421,100,537.711203
71.333761,100,538.204159
63.145713,100,538.70614
76.845436,100,539.198771
74.800419,100,539.6973
76.406716,100,540.209598
53.531741,100,540.699626
79.781488,100,541.235509
77.665707,100,541.738098
65.51143,100,542.2519
81.277764,100,542.747389
72.445107,100,543.307852
52.07827,100,543.851045
70.392308,100,544.346409
67.595282,100,544.883598
56.78147,100,545.404462
55.577381,100,545.883441
40.749722,100,546.406285
53.458385,100,546.965811
46.564335,100,547.447263
74.360703,100,548.022502
78.234544,100,548.52863
72.839203,100,549.021191
69.801314,100,549.511884
51.462534,100,550.039769
82.758049,100,550.570573
68.110854,100,551.114833
79.168726,100,551.639324
76.096059,100,552.154738
63.932001,100,552.684358
42.716725,100,553.174081
75.725743,100,553.672721
65.632752,100,554.183246
83.275381,100,554.754175
50.347402,100,555.241869
74.002563,100,555.744907
64.948247,100,556.271388
74.817433,100,556.793021
79.582729,100,557.330417
70.230658,100,557.889116
62.367642,100,558.378065
25.3044,100,558.938806
81.220233,100,559.463099
54.028491,100,559.98017
78.980702,100,560.518531
80.070011,100,561.07332
82.785088,100,561.627939
59.50378,100,562.154794
53.294728,100,562.63855
74.760585,100,563.154791
74.448442,100,563.689704
75.372154,100,564.242106
51.250221,100,564.771057
75.522597,100,565.359282
52.467689,100,565.937897
70.206025,100,566.534015
81.425949,100,567.118097
80.324026,100,567.697533
80.644363,100,568.242594
81.466969,100,568.746796
63.521281,100,569.264459
47.173016,100,569.763013
59.950313,100,570.37704
66.976216,100,570.906412
74.010285,100,571.41342
79.15396,100,571.946902
65.467335,100,572.465169
80.401738,100,573.067448
61.562121,100,573.566678
63.999429,100,574.085094
80.207191,100,574.601345
83.017342,100,575.151113
52.217466,100,575.676301
51.621459,100,576.239473
70.567295,100,576.809077
84.199535,100,577.423818
77.323594,100,577.977661
49.091134,100,578.486637
52.474138,100,578.982815
49.707996,100,579.524603
83.484783,100,580.051814
82.927435,100,580.586592
55.291688,100,581.150858
82.147424,100,581.686478
50.89948,100,582.202886
48.4427,100,582.696619
82.018797,100,583.201519
46.750912,100,583.731138
70.413402,100,584.240022
80.464458,100,584.769636
67.222215,100,585.29075
45.252165,100,585.782244
65.293582,100,586.298448
57.274861,100,586.806424
