#{"t_start": 1672760799.2019112, "env_id": "TestEnvironment-v1"}
r,l,t
1.306043,200,2.648501
0.307601,200,8.601001
0.05034,200,14.882499
0.999038,200,22.596001
5.284226,200,29.282502
10.079591,200,35.869059
15.106827,200,42.5935
4.469776,200,49.2785
0.512285,200,56.090502
4.688191,200,62.858004
