#{"t_start": 1672760329.2934132, "env_id": "TestEnvironment-v1"}
r,l,t
0.092093,200,2.766495
0.068742,200,8.839995
0.350009,200,14.924994
10.968353,200,21.180772
0.222995,200,27.703093
0.51105,200,33.943494
16.129031,200,40.171494
18.318413,200,46.394994
4.32212,200,52.782494
13.553154,200,61.281994
18.470686,200,68.177994
2.010713,200,75.450494
0.188005,200,82.854997
1.026964,200,89.458495
